##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	patagonia1_E1_L1_P1.fq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	156508
Sequences flagged as poor quality	0
Sequence length	101
%GC	45
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
2210	84-85	-4.063564708756672
2210	86-87	-4.575709237708402
2210	88-89	-4.412277978047339
2210	90-91	-3.6686796951490237
2210	92-93	-4.420563068512628
2210	94-95	-3.3175484268377
2210	96-97	-3.848454175116636
2210	98-99	-4.646158767323723
2210	100-101	-4.458009562806268
2211	1	-0.4557333794229983
2211	2	-0.40989285078360993
2211	3	-0.1972289475659892
2211	4	-0.1053836191923665
2211	5	-0.23252712638958428
2211	6	-0.16646237821660037
2211	7	-0.21684691587473992
2211	8	0.0012071060826244207
2211	9	-0.46605755453617803
2211	10-11	-0.22661979736030702
2211	12-13	-0.15054176883853643
2211	14-15	-0.1962802903282892
2211	16-17	-0.4194210240924221
2211	18-19	-0.9239889835792283
2211	20-21	-1.2932278196795934
2211	22-23	-1.3797818560500446
2211	24-25	-1.9450686631818073
2211	26-27	-3.226557838026075
2211	28-29	-2.543998379047025
2211	30-31	-2.7963309522109654
2211	32-33	-2.567391664084866
2211	34-35	-2.8185932810992185
2211	36-37	-3.1122826872416596
2211	38-39	-3.0003949491576236
2211	40-41	-4.034155259439885
2211	42-43	-4.197577891550772
2211	44-45	-4.6865622232755655
2211	46-47	-4.527595073814268
2211	48-49	-4.96644586818217
2211	50-51	-4.363564290550897
2211	52-53	-4.332420701506905
2211	54-55	-4.177745806478775
2211	56-57	-4.777740935024092
2211	58-59	-3.942167637018642
2211	60-61	-4.003061404975583
2211	62-63	-4.04031331260628
2211	64-65	-3.642988787014005
2211	66-67	-3.6599827089617634
2211	68-69	-3.1670531711358336
2211	70-71	-2.374808250680445
2211	72-73	-1.7713254393324362
2211	74-75	-1.1179897192266068
2211	76-77	-1.2951341217105998
2211	78-79	-0.6725075081856673
2211	80-81	-0.7493492655569369
2211	82-83	-0.09203682460693585
2211	84-85	-0.3498301408554383
2211	86-87	-0.2936876327701299
2211	88-89	-0.2405958792819085
2211	90-91	-0.13357167045766616
2211	92-93	0.05937520309230848
2211	94-95	0.4258929311869899
2211	96-97	0.30123718290805357
2211	98-99	-0.13342728584224162
2211	100-101	0.1966972273171912
2212	1	-0.3502504455086921
2212	2	-0.32147600256283937
2212	3	-0.554890530717767
2212	4	-0.47412000263463483
2212	5	-0.8410964800569758
2212	6	-0.6432234530168941
2212	7	-0.41619332110349916
2212	8	-0.5082337072797571
2212	9	-0.6853749111084397
2212	10-11	-0.4606430362855036
2212	12-13	-0.5481452546773227
2212	14-15	-0.9259462307785356
2212	16-17	-0.7995045389798676
2212	18-19	-1.0226636386264332
2212	20-21	-0.714978001233689
2212	22-23	-0.488169655614314
2212	24-25	-0.5166917568637217
2212	26-27	-0.543369747975234
2212	28-29	-0.36562147272894663
2212	30-31	-0.10733313086020502
2212	32-33	-0.2401403932061399
2212	34-35	-0.22781622953785785
2212	36-37	-0.022322629144341022
2212	38-39	-0.11695268336241327
2212	40-41	0.039101821170135054
2212	42-43	-0.07430265553043824
2212	44-45	0.4382562226213125
2212	46-47	0.7833163277834032
2212	48-49	0.34936749419981794
2212	50-51	0.663305716711271
2212	52-53	0.3834471271060238
2212	54-55	0.2464553554674822
2212	56-57	0.8058647294639272
2212	58-59	0.3302542947170082
2212	60-61	0.6051448404855577
2212	62-63	0.49518051455421386
2212	64-65	0.3847889907637736
2212	66-67	0.6201552721566088
2212	68-69	0.4593084846375888
2212	70-71	0.4475410594139646
2212	72-73	0.7139686783146217
2212	74-75	0.49684325099852344
2212	76-77	0.7930103953554877
2212	78-79	0.5946493545594294
2212	80-81	0.5990530583355778
2212	82-83	0.8672042792420029
2212	84-85	0.6116803892825473
2212	86-87	0.7672237688275487
2212	88-89	0.8199524141095189
2212	90-91	0.6039918734784244
2212	92-93	0.6823781079579554
2212	94-95	0.804796344404128
2212	96-97	0.8280164131186538
2212	98-99	0.6146663960749734
2212	100-101	0.8281423979780449
2213	1	0.06124192921897276
2213	2	-0.24631260387003096
2213	3	-0.19105610805981854
2213	4	-0.1887169525257022
2213	5	-0.24795922515501445
2213	6	-0.3624500325375877
2213	7	-0.21684691587473992
2213	8	-0.43552128897910336
2213	9	-0.4691439742892669
2213	10-11	-0.421835846743015
2213	12-13	-0.19683806513483404
2213	14-15	-0.40770004341470667
2213	16-17	-0.4533716413763784
2213	18-19	-0.6701309588878672
2213	20-21	-0.7369006591857641
2213	22-23	-0.3566337079018993
2213	24-25	-0.6302538483669906
2213	26-27	-0.38010722074212566
2213	28-29	0.07174236169370829
2213	30-31	-0.027812433692446348
2213	32-33	0.19109599023612844
2213	34-35	0.05254869420942043
2213	36-37	0.0019148436225435717
2213	38-39	-0.7527097639724403
2213	40-41	-0.2610071112917396
2213	42-43	0.16044679980725363
2213	44-45	0.517913085366402
2213	46-47	0.7910777656918953
2213	48-49	0.5096343787314055
2213	50-51	-0.007854414007681498
2213	52-53	0.25014102688815854
2213	54-55	0.4580566626570217
2213	56-57	0.33105536127220603
2213	58-59	-0.05945158763592673
2213	60-61	0.1342842740367658
2213	62-63	0.013699033072732902
2213	64-65	0.176455657430445
2213	66-67	0.024430871285154865
2213	68-69	-0.10223835632101697
2213	70-71	-0.16493170747057206
2213	72-73	0.14071159770459474
2213	74-75	0.1289238610203114
2213	76-77	0.27585353261039103
2213	78-79	0.36221471403655414
2213	80-81	0.10095937641837338
2213	82-83	0.03373478033132926
2213	84-85	0.20958343939147994
2213	86-87	0.2009111326619646
2213	88-89	-0.100935385454747
2213	90-91	0.04544067522134654
2213	92-93	-0.330285290734853
2213	94-95	-0.4344465749858486
2213	96-97	-0.49891713807959803
2213	98-99	-0.756112471027425
2213	100-101	-0.5656484516951572
2214	1	-0.5076078838968918
2214	2	-0.4570669361839954
2214	3	-0.6694794855657626
2214	4	-1.1128589844659018
2214	5	-0.9597329254608269
2214	6	-0.8163661045729285
2214	7	-0.5986002288207146
2214	8	-0.3286150708343527
2214	9	-0.5332792104428492
2214	10-11	-0.7594377835422037
2214	12-13	-0.6145240997933428
2214	14-15	-0.8513374881989364
2214	16-17	-1.1964059600987653
2214	18-19	-0.5019989507329257
2214	20-21	-0.5449833978877692
2214	22-23	-0.42174583838099977
2214	24-25	-1.1047696485708585
2214	26-27	-1.0545678051797722
2214	28-29	-0.4384088445584098
2214	30-31	-0.4542480436142995
2214	32-33	-0.2133594973615658
2214	34-35	-0.38422925346302605
2214	36-37	0.023661360781900953
2214	38-39	0.06136176168165264
2214	40-41	0.12376183196344925
2214	42-43	0.03345053748989102
2214	44-45	0.1809482535621285
2214	46-47	0.39473474836263733
2214	48-49	0.1500735564412281
2214	50-51	0.580512048785387
2214	52-53	0.36505353113552985
2214	54-55	0.6756917289159432
2214	56-57	0.6392655209731828
2214	58-59	0.4833618680215608
2214	60-61	0.7007555618383279
2214	62-63	0.38852913840742787
2214	64-65	0.4925871559013899
2214	66-67	0.7698224784886847
2214	68-69	0.5785295675661715
2214	70-71	0.8316703992232846
2214	72-73	1.0994696677012001
2214	74-75	0.8647376564671347
2214	76-77	0.9929789148733903
2214	78-79	0.7288686386033234
2214	80-81	0.8772505758747116
2214	82-83	0.44044137224434365
2214	84-85	0.47217688145739345
2214	86-87	0.47420793864226596
2214	88-89	0.35788639504134423
2214	90-91	0.3249173996521968
2214	92-93	0.2969445767473111
2214	94-95	0.11424948345791464
2214	96-97	0.48984857717694297
2214	98-99	0.9108302744703671
2214	100-101	0.43256765431911504
2215	1	-0.8422641049050341
2215	2	-1.0106696575529277
2215	3	-0.7212267281180758
2215	4	-0.7966029283892055
2215	5	-1.1065734573647532
2215	6	-0.8393018843894424
2215	7	-1.0470591505813616
2215	8	-0.7883614887294144
2215	9	-1.7295476363783209
2215	10-11	-1.3777503286406514
2215	12-13	-1.5954023597665454
2215	14-15	-2.14058601927821
2215	16-17	-2.1042247416676787
2215	18-19	-2.6948656655045937
2215	20-21	-2.1044360316368653
2215	22-23	-2.2038559301241207
2215	24-25	-1.998543486319548
2215	26-27	-2.710917666018858
2215	28-29	-2.8156379961922653
2215	30-31	-2.4559231286570764
2215	32-33	-2.8973611466760687
2215	34-35	-2.92703411894081
2215	36-37	-2.5237822017374256
2215	38-39	-2.2464415575637844
2215	40-41	-2.4981585886117585
2215	42-43	-2.218662646717924
2215	44-45	-1.8573209970305982
2215	46-47	-1.6434571906127218
2215	48-49	-1.6431694082015937
2215	50-51	-1.8562470482149251
2215	52-53	-1.9575420775646108
2215	54-55	-2.1230919016376006
2215	56-57	-1.734149590870956
2215	58-59	-1.794470314227695
2215	60-61	-1.4798959173906212
2215	62-63	-1.2927408337603907
2215	64-65	-0.8539750541800473
2215	66-67	-1.118333381731908
2215	68-69	-1.3198829672240606
2215	70-71	-1.8499088194139688
2215	72-73	-1.7872430423286971
2215	74-75	-1.656136480219807
2215	76-77	-0.7934348569027208
2215	78-79	-1.2539681823429731
2215	80-81	-0.8366706693577406
2215	82-83	-0.7644601842962189
2215	84-85	-1.0132369934008665
2215	86-87	-1.2007482514412366
2215	88-89	-1.3646422102570774
2215	90-91	-1.5674390584449078
2215	92-93	-0.9566117576512063
2215	94-95	-0.8821941821435679
2215	96-97	-0.5605328268020315
2215	98-99	-0.8767689421052438
2215	100-101	-1.0297558174879136
2301	1	0.7208458762316852
2301	2	0.5186914512800129
2301	3	0.4856132620402107
2301	4	0.34257528862055153
2301	5	0.47527678457734623
2301	6	0.5183623491871998
2301	7	0.5370054766637793
2301	8	0.5895192625212999
2301	9	0.6058087156269281
2301	10-11	0.5660493925108341
2301	12-13	0.6275739381092862
2301	14-15	0.7978622707242522
2301	16-17	0.7401941872259457
2301	18-19	0.931805375256495
2301	20-21	1.0379202383541113
2301	22-23	1.2030783764452195
2301	24-25	1.227815900213706
2301	26-27	1.222302214240301
2301	28-29	1.3010273035698958
2301	30-31	1.216983457088844
2301	32-33	1.576250761796011
2301	34-35	1.591562616891224
2301	36-37	1.8175406884454617
2301	38-39	1.6891157294041506
2301	40-41	1.6277128130121241
2301	42-43	1.7886571269226863
2301	44-45	2.184731820159591
2301	46-47	2.2210757381168804
2301	48-49	2.3558259169849904
2301	50-51	2.3248199574440633
2301	52-53	2.297501800070094
2301	54-55	2.2660453082369116
2301	56-57	2.3401963453219423
2301	58-59	2.251375662972343
2301	60-61	2.275640045866986
2301	62-63	2.107406791926479
2301	64-65	2.2479276768951593
2301	66-67	2.3469335747185127
2301	68-69	2.3113193619812265
2301	70-71	1.857033688582419
2301	72-73	2.145341227334228
2301	74-75	2.141021725307958
2301	76-77	2.1633231189850832
2301	78-79	1.7873465064128737
2301	80-81	1.4448023069401401
2301	82-83	1.5089138827914539
2301	84-85	1.4673051209270298
2301	86-87	1.7530367071415611
2301	88-89	1.857718980590132
2301	90-91	1.7584036381843084
2301	92-93	1.6855804837988053
2301	94-95	1.2639347442896316
2301	96-97	1.0228961898468683
2301	98-99	1.0702088320274505
2301	100-101	1.2015859359771888
2302	1	0.8438463421425411
2302	2	0.6112524079503032
2302	3	0.5685971622317538
2302	4	0.40604270074459237
2302	5	0.5800549592421476
2302	6	0.33091088156800197
2302	7	0.4273611219503195
2302	8	0.4654834391532816
2302	9	0.5968528736224741
2302	10-11	0.696219708812535
2302	12-13	0.5537529514136281
2302	14-15	0.9485844325506179
2302	16-17	0.6640436462516774
2302	18-19	0.4062579300010185
2302	20-21	1.1022935882531613
2302	22-23	1.0532362684574395
2302	24-25	1.2326303123895102
2302	26-27	1.2543982954123294
2302	28-29	1.2454027241838617
2302	30-31	1.2034720422728782
2302	32-33	1.2756606080454205
2302	34-35	1.509355234792558
2302	36-37	1.8013632281773084
2302	38-39	1.6938524897706628
2302	40-41	1.6894460013954173
2302	42-43	1.8143081079238783
2302	44-45	2.0210159222458373
2302	46-47	1.9762136994980466
2302	48-49	1.8760153873996543
2302	50-51	2.265934002067965
2302	52-53	1.9280862593546715
2302	54-55	2.153683140198396
2302	56-57	2.2787996481122335
2302	58-59	2.0806193343498904
2302	60-61	2.0232716656837297
2302	62-63	2.412733706043575
2302	64-65	2.4468457283524288
2302	66-67	2.479562864980977
2302	68-69	2.2450823686592827
2302	70-71	2.2253362200314015
2302	72-73	2.060234844355506
2302	74-75	1.9868828838729513
2302	76-77	2.1960662985678354
2302	78-79	1.607634335785967
2302	80-81	1.8106717483647898
2302	82-83	1.7353206747363714
2302	84-85	1.8677296174844642
2302	86-87	2.0328161760031804
2302	88-89	1.8131209581228696
2302	90-91	1.740673141730408
2302	92-93	1.7984085626930444
2302	94-95	1.5223599655972855
2302	96-97	2.022999725592584
2302	98-99	1.7544765754658762
2302	100-101	2.075013486839122
2303	1	0.6849906779677255
2303	2	0.443627336069909
2303	3	0.22836331135960108
2303	4	0.11358534977659929
2303	5	0.32411284691705333
2303	6	0.16069811561055758
2303	7	0.09771764868982302
2303	8	0.18347270501489277
2303	9	0.13470987956458913
2303	10-11	0.2221206097134356
2303	12-13	0.21119496789819436
2303	14-15	0.4250076642930054
2303	16-17	0.32615788815315483
2303	18-19	0.5954471191902115
2303	20-21	0.2597835249984186
2303	22-23	0.7184413671731775
2303	24-25	0.6069833888702476
2303	26-27	0.7185539404190422
2303	28-29	0.8976933126446625
2303	30-31	1.1325979767179675
2303	32-33	1.1527451393852743
2303	34-35	0.9167253708860912
2303	36-37	1.0040419707496682
2303	38-39	1.0182486944860187
2303	40-41	1.11799689271227
2303	42-43	1.1894758288362794
2303	44-45	1.5083410132943342
2303	46-47	1.4511753632894937
2303	48-49	0.8242615058585372
2303	50-51	0.45517111151784206
2303	52-53	1.1979012871484116
2303	54-55	1.4167653713657344
2303	56-57	1.3550168227336599
2303	58-59	1.387620484436141
2303	60-61	1.099249239001729
2303	62-63	1.0424778118515121
2303	64-65	1.1516808826556684
2303	66-67	1.2518457862000645
2303	68-69	1.128492374409717
2303	70-71	1.0153735978347385
2303	72-73	1.1183142003071964
2303	74-75	0.8630329701294173
2303	76-77	0.9999526317094904
2303	78-79	1.1484384377602765
2303	80-81	0.7673757928347911
2303	82-83	0.8681316772282273
2303	84-85	0.967403759711793
2303	86-87	1.1287764980273352
2303	88-89	0.8700981480787853
2303	90-91	1.032052286832954
2303	92-93	0.983716210766648
2303	94-95	1.3126129845737147
2303	96-97	1.1312755546130902
2303	98-99	1.2345657071507539
2303	100-101	1.4628800768333754
2304	1	0.5039807206419766
2304	2	0.1696230686445901
2304	3	0.37790100694993356
2304	4	0.2969068291507142
2304	5	0.2739705994063897
2304	6	0.29885601034740006
2304	7	0.26414723617204316
2304	8	0.38173017300920264
2304	9	0.2374837060226227
2304	10-11	0.3124477789879805
2304	12-13	0.5615683676137024
2304	14-15	0.25226584352486725
2304	16-17	0.34536130209340143
2304	18-19	0.38652108789575834
2304	20-21	0.665633453874662
2304	22-23	0.12838091198113943
2304	24-25	0.39752392941078796
2304	26-27	0.28132065450154187
2304	28-29	0.4323661433701176
2304	30-31	1.0992587164050178
2304	32-33	0.8751846841932363
2304	34-35	0.8483576610710202
2304	36-37	1.4314957403086979
2304	38-39	1.3199023217975423
2304	40-41	1.731439282470447
2304	42-43	0.8310121019515009
2304	44-45	0.8117727344892174
2304	46-47	1.4581099294345847
2304	48-49	1.6793468543649368
2304	50-51	1.8148795041209738
2304	52-53	1.7361303056406001
2304	54-55	1.7690946743529352
2304	56-57	1.9029364528901382
2304	58-59	1.8012940263991624
2304	60-61	1.8697862233545024
2304	62-63	1.5247857777121112
2304	64-65	1.6018942539216638
2304	66-67	2.0615897406808656
2304	68-69	1.8152811368563704
2304	70-71	1.9219347642643214
2304	72-73	1.9446833325973856
2304	74-75	1.8852591436713837
2304	76-77	1.7287044098033704
2304	78-79	1.830781965498545
2304	80-81	1.585121169790689
2304	82-83	1.5160690883235333
2304	84-85	1.5789791508924509
2304	86-87	1.6415787739875043
2304	88-89	1.3744544780930106
2304	90-91	1.4360352171316784
2304	92-93	1.4982965806101767
2304	94-95	1.6563185322266314
2304	96-97	1.8423352985675763
2304	98-99	1.7860415250739372
2304	100-101	1.9175386828077698
2305	1	0.4945685039689067
2305	2	0.3946038600391333
2305	3	0.3250293204343748
2305	4	0.19658988716069814
2305	5	0.15410890136566735
2305	6	0.029311254296686684
2305	7	0.39831934527691715
2305	8	-0.6732544601064347
2305	9	-0.1095197515263564
2305	10-11	0.2886771297371169
2305	12-13	0.3648002154815515
2305	14-15	0.4584462123300881
2305	16-17	0.7000482018244867
2305	18-19	0.5631922365703588
2305	20-21	-0.1226637032517317
2305	22-23	0.30526815746711833
2305	24-25	-0.19554176401987178
2305	26-27	-0.03317223831444238
2305	28-29	-0.3632062730724499
2305	30-31	-0.6260822363418157
2305	32-33	-0.5514864644813642
2305	34-35	-0.7332549013569505
2305	36-37	-0.3977877787078228
2305	38-39	-0.6503003289900136
2305	40-41	-0.9598784278637851
2305	42-43	-0.5617078365809576
2305	44-45	-1.034246282030189
2305	46-47	-0.6694352107882295
2305	48-49	-0.859502550168294
2305	50-51	-0.2080267578844115
2305	52-53	-0.29738871087880625
2305	54-55	-0.46753133409885095
2305	56-57	0.03727663729274866
2305	58-59	0.10903989654898538
2305	60-61	-0.17326506362206118
2305	62-63	-0.7721552518691439
2305	64-65	-0.35791173916323515
2305	66-67	0.6389043776382195
2305	68-69	0.16168432548487743
2305	70-71	0.5285665352977489
2305	72-73	0.7110346579911635
2305	74-75	0.6884669807824082
2305	76-77	1.1523742138755892
2305	78-79	0.8530399370698021
2305	80-81	0.8645103361372151
2305	82-83	0.8556292112586021
2305	84-85	0.8906627851606075
2305	86-87	1.3406279480174703
2305	88-89	1.3723175207361145
2305	90-91	1.4408853900091252
2305	92-93	1.3206169801491718
2305	94-95	1.398971240639991
2305	96-97	1.5338450949563551
2305	98-99	1.5994059123194297
2305	100-101	0.49355673889689555
2306	1	0.17856351910154444
2306	2	0.10463590561506209
2306	3	-0.04042376840308748
2306	4	0.17736254160256948
2306	5	0.25407329517018695
2306	6	0.19118592048860705
2306	7	0.1659444120385345
2306	8	-0.8376215599818124
2306	9	-0.1306164223470816
2306	10-11	-0.1533737871224261
2306	12-13	0.004042693672758446
2306	14-15	0.21752579217698553
2306	16-17	0.4644242032487327
2306	18-19	0.2355262226839443
2306	20-21	0.09976374912498898
2306	22-23	0.3144367528027061
2306	24-25	0.5133775879473745
2306	26-27	0.9085671243346667
2306	28-29	1.18782185582198
2306	30-31	1.0852182799480232
2306	32-33	1.2426429640391987
2306	34-35	1.2486304466936105
2306	36-37	1.3143583847246134
2306	38-39	0.9810865323238573
2306	40-41	1.2336857523035647
2306	42-43	1.290415182824411
2306	44-45	1.3527708089436388
2306	46-47	1.4494449743639848
2306	48-49	1.5095779198334824
2306	50-51	1.3070168597050582
2306	52-53	0.8365795996072194
2306	54-55	0.6894252263426708
2306	56-57	0.31925545160643765
2306	58-59	0.3206297131770839
2306	60-61	0.09002049806566959
2306	62-63	0.23603417309080044
2306	64-65	-0.34691832630939956
2306	66-67	-0.5906888215784392
2306	68-69	-0.8467053843246362
2306	70-71	-1.1999362241824016
2306	72-73	-1.9095368214462596
2306	74-75	-1.6673724352759862
2306	76-77	-2.10930906901563
2306	78-79	-2.4804343374539606
2306	80-81	-3.0241535413774727
2306	82-83	-2.8974418231013708
2306	84-85	-3.0366338144477254
2306	86-87	-2.8725418935349616
2306	88-89	-3.3911905796733564
2306	90-91	-2.90927928864496
2306	92-93	-2.843327296154907
2306	94-95	-2.663161570469139
2306	96-97	-2.6076005165800495
2306	98-99	-2.2270361385974304
2306	100-101	-2.339361188822526
2307	1	0.48357859172417506
2307	2	0.4050606795257252
2307	3	-0.035833469691112896
2307	4	-0.06626584973751903
2307	5	0.08443777859029922
2307	6	0.1213722729139306
2307	7	0.36305320896920534
2307	8	0.31838008430429454
2307	9	0.29854225126212697
2307	10-11	0.25708113203351246
2307	12-13	0.02257516832334261
2307	14-15	0.1599757784746032
2307	16-17	0.319932561703105
2307	18-19	0.23210062663023479
2307	20-21	0.48545160881256777
2307	22-23	0.4899642945949836
2307	24-25	0.7261756148040419
2307	26-27	0.9014418845429333
2307	28-29	0.7573957116728991
2307	30-31	0.8277847365114681
2307	32-33	1.2262343589419018
2307	34-35	0.8257748698232348
2307	36-37	0.5380155510715596
2307	38-39	1.1383899031103795
2307	40-41	1.6366728720624053
2307	42-43	1.4077418476640986
2307	44-45	1.4685216995986181
2307	46-47	1.466093371185032
2307	48-49	1.4045834007871747
2307	50-51	1.6381349742569853
2307	52-53	1.5536938774915683
2307	54-55	1.5988182107219444
2307	56-57	1.7574234428369166
2307	58-59	1.601597101502648
2307	60-61	1.5060591387891549
2307	62-63	1.763438941520505
2307	64-65	2.011193485145796
2307	66-67	1.6794194272568603
2307	68-69	1.5958473698545959
2307	70-71	1.7596417423837778
2307	72-73	1.6565771823904072
2307	74-75	1.711841047870081
2307	76-77	1.8048797498388538
2307	78-79	1.6420992333873627
2307	80-81	1.5790596677209123
2307	82-83	1.499584759524005
2307	84-85	1.2788978380598124
2307	86-87	1.6279034339520209
2307	88-89	1.7645712728889897
2307	90-91	1.592673301105652
2307	92-93	1.6136129614499133
2307	94-95	1.3846597504407008
2307	96-97	1.3495795327485283
2307	98-99	1.199073754523969
2307	100-101	1.5432778903772508
2308	1	0.29190641723640454
2308	2	0.587347526848923
2308	3	0.36667809673321017
2308	4	0.1386250954045849
2308	5	0.21576626504106144
2308	6	0.19599223325761983
2308	7	0.2602772671317908
2308	8	0.1701976652692636
2308	9	0.40482116732293605
2308	10-11	0.2354353950870447
2308	12-13	0.16361945120503663
2308	14-15	-0.13182858371971662
2308	16-17	0.5176523237652404
2308	18-19	0.7680226358833693
2308	20-21	-0.3267427071160469
2308	22-23	0.5108499522288241
2308	24-25	0.39752392941078796
2308	26-27	0.8948655461424124
2308	28-29	0.8799667625651679
2308	30-31	0.7612943201201858
2308	32-33	0.9230949009115079
2308	34-35	0.9319876920307664
2308	36-37	0.8016969786987929
2308	38-39	0.9310865323238602
2308	40-41	0.8405724094054321
2308	42-43	1.085501266038186
2308	44-45	0.8769817128173898
2308	46-47	0.8543947591559515
2308	48-49	0.92926945498413
2308	50-51	1.0740900304367642
2308	52-53	1.4785451663217088
2308	54-55	1.0185141789968952
2308	56-57	1.3112568863266745
2308	58-59	1.0483915496189695
2308	60-61	1.073772291465957
2308	62-63	1.0495922792600965
2308	64-65	1.1671419319402432
2308	66-67	1.1838807623526932
2308	68-69	1.4661712297356289
2308	70-71	1.2088155692178901
2308	72-73	0.865929462628344
2308	74-75	0.8590981529593122
2308	76-77	0.9072260816300002
2308	78-79	0.706904256520211
2308	80-81	0.6931707053944081
2308	82-83	0.43828271061455837
2308	84-85	1.2057980363413705
2308	86-87	0.963792396278528
2308	88-89	0.363579865089914
2308	90-91	1.1466389323019577
2308	92-93	1.090711441291294
2308	94-95	1.032247324796284
2308	96-97	0.3706634719421871
2308	98-99	0.45829384705536214
2308	100-101	1.034024750919226
2309	1	0.11186091837387835
2309	2	-0.09698786476628385
2309	3	-0.1182097810698437
2309	4	-0.04727025721160061
2309	5	-0.13515996180326795
2309	6	-0.32548972969330947
2309	7	-0.34729504356044316
2309	8	-0.07003632888088163
2309	9	0.05945230154458159
2309	10-11	0.1041386775049844
2309	12-13	-0.3282070031336062
2309	14-15	0.042448309357951075
2309	16-17	0.28655060130829924
2309	18-19	0.36482146591261966
2309	20-21	0.17793717588688196
2309	22-23	0.34172418037312013
2309	24-25	0.3491813879743191
2309	26-27	0.4779984678193614
2309	28-29	0.561945963085158
2309	30-31	-0.3739347991518258
2309	32-33	-0.35035326288439705
2309	34-35	-0.0023801987719593853
2309	36-37	0.955158142169708
2309	38-39	1.0142357035945793
2309	40-41	1.0738353278324695
2309	42-43	1.0940973011373103
2309	44-45	1.1851552584787441
2309	46-47	1.0206281033223448
2309	48-49	1.0619798872233233
2309	50-51	1.452819312204717
2309	52-53	1.0463222218953234
2309	54-55	1.3888424207908514
2309	56-57	1.7781727134309904
2309	58-59	1.517436073505877
2309	60-61	1.4114226002082333
2309	62-63	1.2707330007420623
2309	64-65	1.3226342946311789
2309	66-67	1.3839945095090087
2309	68-69	1.3846145186534073
2309	70-71	1.25613438624746
2309	72-73	1.3469986858977663
2309	74-75	1.0550032553317479
2309	76-77	1.3831279340836886
2309	78-79	1.2004206686099153
2309	80-81	1.0329984597005506
2309	82-83	1.3909963927725002
2309	84-85	0.8460807792727962
2309	86-87	1.064848619872933
2309	88-89	1.2296994620999904
2309	90-91	1.2335417597312706
2309	92-93	0.9866652924450143
2309	94-95	0.9010481047767875
2309	96-97	0.9270983110712123
2309	98-99	0.6823594954141541
2309	100-101	0.7992993690537702
2310	1	-0.04495020041065345
2310	2	0.1408401739077476
2310	3	0.1529832437920362
2310	4	0.34542656599281685
2310	5	0.10620744151164985
2310	6	0.004448115610557579
2310	7	-0.3201455269858542
2310	8	-0.9311810112013248
2310	9	-1.3270722150300074
2310	10-11	-0.23607195785412927
2310	12-13	0.2206966570873874
2310	14-15	0.3764434751038124
2310	16-17	0.2785438678828811
2310	18-19	0.4882891800010185
2310	20-21	0.13520582229571687
2310	22-23	0.10083156987587927
2310	24-25	0.31549267941078796
2310	26-27	0.31853282555417195
2310	28-29	-0.5816141197877727
2310	30-31	-1.0171064151739273
2310	32-33	-0.7851771579120239
2310	34-35	-0.7867163520868772
2310	36-37	-0.8152147860070897
2310	38-39	-1.6517259676761427
2310	40-41	-1.809473546476923
2310	42-43	-1.9907395427853416
2310	44-45	-2.0550035813002623
2310	46-47	-3.2540611231969905
2310	48-49	-2.9403077508982207
2310	50-51	-3.5087224695632386
2310	52-53	-3.6814272601488796
2310	54-55	-3.6517523651207497
2310	56-57	-4.234193481320389
2310	58-59	-5.220909920969262
2310	60-61	-4.0305016055928675
2310	62-63	-4.387631985445786
2310	64-65	-5.017554759236226
2310	66-67	-4.704446443529662
2310	68-69	-4.476659652617315
2310	70-71	-3.8868645778409388
2310	72-73	-3.729658772665772
2310	74-75	-3.831434935275986
2310	76-77	-4.369979800722945
2310	78-79	-3.5045387581856673
2310	80-81	-3.931737382840886
2310	82-83	-3.3266529511501517
2310	84-85	-3.6638251254233367
2310	86-87	-3.8105182654861807
2310	88-89	-3.8237363113806744
2310	90-91	-3.2962838618156916
2310	92-93	-3.411448485179296
2310	94-95	-4.075794954615478
2310	96-97	-3.426579175116636
2310	98-99	-2.9070094617681654
2310	100-101	-3.0100928961396
2311	1	-0.11906337608633066
2311	2	-0.03610239365981727
2311	3	-0.3459610129647217
2311	4	-0.08911735292610246
2311	5	-0.22318445038024493
2311	6	-0.19065323574079684
2311	7	0.36123116220333173
2311	8	0.41995919150137695
2311	9	0.2698450146997189
2311	10-11	0.34374223133506376
2311	12-13	0.08957334627658042
2311	14-15	0.026359015644352723
2311	16-17	-0.15357184157657855
2311	18-19	-0.42820152945844114
2311	20-21	-0.6827840425691463
2311	22-23	-0.4943964706646611
2311	24-25	-1.23423282734597
2311	26-27	-1.5044190325539404
2311	28-29	-1.1901445251931762
2311	30-31	-2.0734831043631203
2311	32-33	-2.198606211966073
2311	34-35	-2.938004358843635
2311	36-37	-2.74257965087196
2311	38-39	-2.7249945487572234
2311	40-41	-3.0543004045850353
2311	42-43	-3.1348484954880504
2311	44-45	-2.903821148867827
2311	46-47	-3.4238246367105063
2311	48-49	-2.7770898454928172
2311	50-51	-3.6259099695632386
2311	52-53	-3.3561527669056375
2311	54-55	-3.2149913853910235
2311	56-57	-2.8882264205095822
2311	58-59	-2.737379515563859
2311	60-61	-2.1203453555928675
